airport_id,name,city,country,iata_faa,iaco,latitude,longitude,altitude,zone,dst,city_state,avg_able_landings,avg_able_takeoffs,total_landings,total_takeoffs,avg_taxi_in,avg_taxi_out,longest_taxi_in,longest_taxi_out,lng_tx_in_date,lng_tx_out_date
3782,Mobile Regional,Mobile,United States,MOB,KMOB,30.691231,-88.242814,219,-6,A,"Mobile, AL",358,356,365,364,3.9329608938547485,8.564606741573039,16.0,82.0,"Fri, Dec 22, 1995","Tue, Dec  5, 1995"
3498,Minot International,Minot,United States,MOT,KMOT,48.259378,-101.280333,1716,-6,A,"Minot, ND",91,90,93,92,4.494505494505495,8.055555555555559,8.0,18.0,"Wed, Dec 20, 1995","Tue, Dec 12, 1995"
3948,Monterey Peninsula,Monterey,United States,MRY,KMRY,36.587,-121.842944,257,-8,A,"Monterey, CA",57,57,62,62,2.8947368421052637,7.87719298245614,4.0,27.0,"Tue, Dec  5, 1995","Thu, Dec 28, 1995"
3459,Dane County Regional-Truax Field,Madison,United States,MSN,KMSN,43.139858,-89.337514,887,-6,A,"Madison, WI",366,363,385,384,3.9016393442622976,10.630853994490366,34.0,85.0,"Wed, Dec 13, 1995","Thu, Dec 14, 1995"
4216,Missoula International,Missoula,United States,MSO,KMSO,46.916306,-114.090556,3205,-7,A,"Missoula, MT",152,151,155,155,3.8157894736842106,8.562913907284768,7.0,22.0,"Wed, Dec 13, 1995","Thu, Dec 14, 1995"
3858,Minneapolis St. Paul International,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A,"Minneapolis, MN",11028,11084,11676,11685,5.996010155966646,18.778690003608784,73.0,180.0,"Wed, Dec 13, 1995","Wed, Dec 13, 1995"
3861,Louis Armstrong New Orleans International,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,"New Orleans, LA",3775,3781,3853,3851,3.6725827814569527,9.234329542449087,39.0,274.0,"Fri, Dec 22, 1995","Sat, Dec  9, 1995"
6880,Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.509794,-107.894242,5759,-7,A,"Montrose/Delta, CO",6,6,7,7,3.6666666666666665,8.166666666666666,5.0,18.0,"Sat, Dec 23, 1995","Sat, Dec 30, 1995"
3515,Myrtle Beach International,Myrtle Beach,United States,MYR,KMYR,33.67975,-78.928333,25,-5,A,"Myrtle Beach, SC",210,213,217,217,3.6,5.816901408450704,11.0,19.0,"Fri, Dec 22, 1995","Mon, Dec 18, 1995"
3453,Metropolitan Oakland International,Oakland,United States,OAK,KOAK,37.721278,-122.220722,9,-8,A,"Oakland, CA",5285,5307,5401,5402,4.105771050141924,10.314301865460727,42.0,73.0,"Fri, Dec 29, 1995","Sat, Dec  9, 1995"
3456,Kahului,Kahului,United States,OGG,PHOG,20.89865,-156.430458,54,-10,N,"Kahului, HI",217,217,217,217,4.682027649769589,9.972350230414749,10.0,46.0,"Sun, Dec 17, 1995","Mon, Dec  4, 1995"
3863,Will Rogers World,Oklahoma City,United States,OKC,KOKC,35.393089,-97.600733,1295,-6,A,"Oklahoma City, OK",1615,1622,1647,1652,3.530030959752323,9.749075215782963,18.0,60.0,"Thu, Dec 14, 1995","Mon, Dec 18, 1995"
3454,Eppley Airfield,Omaha,United States,OMA,KOMA,41.303167,-95.894069,984,-6,A,"Omaha, NE",1538,1540,1574,1575,3.2912873862158665,10.576623376623385,14.0,101.0,"Mon, Dec 11, 1995","Wed, Dec 27, 1995"
3615,Nome,Nome,United States,OME,PAOM,64.512203,-165.445247,37,-9,A,"Nome, AK",59,59,60,60,2.949152542372881,6.88135593220339,6.0,15.0,"Thu, Dec 28, 1995","Sun, Dec 31, 1995"
3734,Ontario International,Ontario,United States,ONT,KONT,34.056,-117.601194,944,-8,A,"Ontario, CA",3098,3101,3168,3169,2.9712717882504807,10.574008384392132,186.0,87.0,"Mon, Dec  4, 1995","Tue, Dec 12, 1995"
3830,Chicago O'Hare International,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,"Chicago, IL",23392,23501,24615,24618,7.252436730506157,16.24913833453908,87.0,186.0,"Wed, Dec 13, 1995","Thu, Dec 21, 1995"
3611,Norfolk International,Norfolk,United States,ORF,KORF,36.894611,-76.201222,26,-5,A,"Norfolk, VA",1355,1355,1396,1395,3.3623616236162355,8.628782287822887,28.0,54.0,"Sun, Dec 31, 1995","Fri, Dec 15, 1995"
3693,Ralph Wien Memorial,Kotzebue,United States,OTZ,PAOT,66.884678,-162.59855,11,-9,A,"Kotzebue, AK",58,58,60,60,3.1551724137931036,7.103448275862069,5.0,15.0,"Wed, Dec 13, 1995","Thu, Dec 21, 1995"
3722,Palm Beach International,West Palm Beach,United States,PBI,KPBI,26.683161,-80.095589,19,-5,A,"West Palm Beach/Palm Beach, FL",2038,2039,2074,2074,4.0750736015701605,11.044629720451208,25.0,63.0,"Wed, Dec 20, 1995","Sat, Dec  2, 1995"
3720,Portland International,Portland,United States,PDX,KPDX,45.588722,-122.5975,30,-8,A,"Portland, OR",4233,4239,4354,4352,3.708244743680605,10.757725878744981,44.0,85.0,"Sat, Dec  9, 1995","Sat, Dec  9, 1995"
3752,Philadelphia International,Philadelphia,United States,PHL,KPHL,39.871944,-75.241139,36,-5,A,"Philadelphia, PA",6867,6867,7278,7279,5.956895296344838,16.59997087520026,93.0,429.0,"Wed, Dec 20, 1995","Tue, Dec 19, 1995"
3462,Phoenix Sky Harbor International,Phoenix,United States,PHX,KPHX,33.434278,-112.011583,1135,-7,N,"Phoenix, AZ",13245,13293,13486,13481,3.9852019630049207,12.12134205973069,63.0,175.0,"Tue, Dec 19, 1995","Tue, Dec 26, 1995"
3570,Pittsburgh International,Pittsburgh (pennsylva),United States,PIT,KPIT,40.491467,-80.232872,1204,-5,A,"Pittsburgh, PA",9834,9890,10194,10192,6.525422005287785,16.74428715874624,42.0,130.0,"Sun, Dec 10, 1995","Tue, Dec 19, 1995"
3564,Pensacola Regional,Pensacola,United States,PNS,KPNS,30.473425,-87.186611,121,-6,A,"Pensacola, FL",532,534,549,547,3.8890977443609023,8.50561797752809,18.0,109.0,"Sun, Dec 10, 1995","Mon, Dec 18, 1995"
