airport_id,name,city,country,iata_faa,iaco,latitude,longitude,altitude,zone,dst,city_state,avg_able_landings,avg_able_takeoffs,total_landings,total_takeoffs,avg_taxi_in,avg_taxi_out,longest_taxi_in,longest_taxi_out,lng_tx_in_date,lng_tx_out_date
3531,Kodiak,Kodiak,United States,ADQ,PADQ,57.749967,-152.493856,78,-9,A,"Kodiak, AK",53,53,53,53,3.0943396226415096,7.584905660377358,6.0,21.0,"Tue, Oct  2, 2018","Mon, Oct 29, 2018"
3852,Alexandria International,Alexandria,United States,AEX,KAEX,31.3274,-92.549833,89,-6,A,"Alexandria, LA",290,291,295,295,3.6724137931034484,16.58075601374569,21.0,68.0,"Sun, Oct 14, 2018","Tue, Oct 16, 2018"
3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.369944,-81.9645,144,-5,A,"Augusta, GA",381,379,387,387,3.9763779527559056,15.45382585751979,14.0,51.0,"Tue, Oct 30, 2018","Tue, Oct 23, 2018"
3864,Albany International,Albany,United States,ALB,KALB,42.748267,-73.801692,285,-5,A,"Albany, NY",1052,1052,1057,1058,3.686311787072244,12.215779467680598,43.0,60.0,"Wed, Oct 10, 2018","Fri, Oct 19, 2018"
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.5571,-92.4003,873,-6,A,"Waterloo, IA",58,58,58,58,4.2586206896551735,13.120689655172415,13.0,31.0,"Sat, Oct 20, 2018","Thu, Oct 18, 2018"
3840,Rick Husband Amarillo International,Amarillo,United States,AMA,KAMA,35.219369,-101.705931,3607,-6,A,"Amarillo, TX",456,456,467,468,4.570175438596493,14.37280701754386,51.0,82.0,"Thu, Oct 25, 2018","Sun, Oct 14, 2018"
3774,Ted Stevens Anchorage International,Anchorage,United States,ANC,PANC,61.174361,-149.996361,152,-9,A,"Anchorage, AK",1341,1348,1354,1357,4.1252796420581594,12.84643916913947,18.0,50.0,"Mon, Oct  1, 2018","Tue, Oct 23, 2018"
5720,Alpena County Regional Airport,Alpena,United States,APN,KAPN,45.0781,-83.5603,689,-5,A,"Alpena, MI",52,53,53,53,4.884615384615384,14.924528301886792,9.0,32.0,"Sun, Oct 14, 2018","Sat, Oct 20, 2018"
7001,Aspen/Pitkin County-Sardy Field,Aspen,United States,ASE,KASE,39.2232,-106.869,7820,-7,A,"Aspen, CO",273,276,285,285,3.241758241758241,17.148550724637676,25.0,87.0,"Sun, Oct 21, 2018","Sun, Oct 14, 2018"
3682,Hartsfield Jackson Atlanta International,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,"Atlanta, GA",33053,33044,33152,33140,8.510452908964348,15.741526449582446,78.0,155.0,"Fri, Oct 19, 2018","Thu, Oct 11, 2018"
4047,Appleton,Appleton,United States,ATW,KATW,44.257526,-88.507576,680,-6,A,"Appleton, WI",330,331,331,332,4.527272727272728,16.58308157099696,21.0,109.0,"Wed, Oct 24, 2018","Wed, Oct  3, 2018"
3673,Austin Bergstrom International,Austin,United States,AUS,KAUS,30.194528,-97.669889,542,-6,A,"Austin, TX",5521,5520,5553,5553,6.598985690998008,14.136413043478255,59.0,91.0,"Tue, Oct  9, 2018","Thu, Oct 11, 2018"
4007,Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.436194,-82.541806,2165,-5,A,"Asheville, NC",756,756,763,763,5.197089947089943,16.27645502645502,32.0,89.0,"Sun, Oct 21, 2018","Sat, Oct  6, 2018"
4286,Wilkes Barre Scranton International,Scranton,United States,AVP,KAVP,41.338478,-75.723403,962,-5,A,"Scranton/Wilkes-Barre, PA",315,315,318,318,4.355555555555555,15.495238095238095,17.0,78.0,"Sat, Oct  6, 2018","Mon, Oct  8, 2018"
6505,Phoenix-Mesa Gateway,Mesa,United States,AZA,KIWA,33.307833,-111.655,1382,-7,N,"Phoenix, AZ",422,422,422,422,5.696682464454978,12.274881516587678,17.0,41.0,"Sat, Oct 20, 2018","Thu, Oct 25, 2018"
4039,Kalamazoo,Kalamazoo,United States,AZO,KAZO,42.234875,-85.552058,874,-5,A,"Kalamazoo, MI",239,239,241,242,3.702928870292887,15.920502092050203,25.0,105.0,"Fri, Oct 12, 2018","Sat, Oct 20, 2018"
3825,Bradley International,Windsor Locks,United States,BDL,KBDL,41.938889,-72.683222,173,-5,A,"Hartford, CT",2426,2427,2434,2435,5.1500412201154235,12.886691388545527,55.0,68.0,"Tue, Oct  2, 2018","Thu, Oct 11, 2018"
3599,Bethel,Bethel,United States,BET,PABE,60.779778,-161.838,121,-9,A,"Bethel, AK",69,67,72,72,3.681159420289855,9.35820895522388,8.0,113.0,"Sun, Oct 28, 2018","Wed, Oct 31, 2018"
5723,Western Nebraska Regional Airport,Scottsbluff,United States,BFF,KBFF,41.874,-103.596,3967,-7,A,"Scottsbluff, NE",54,54,54,54,3.8518518518518516,17.42592592592592,8.0,48.0,"Mon, Oct  8, 2018","Sun, Oct 14, 2018"
3558,Meadows Field,Bakersfield,United States,BFL,KBFL,35.433598,-119.05677,507,-8,A,"Bakersfield, CA",207,204,207,207,4.8067632850241475,17.161764705882348,21.0,39.0,"Wed, Oct 10, 2018","Wed, Oct 10, 2018"
4129,Greater Binghamton-Edwin A. Link Field,Binghamton,United States,BGM,KBGM,42.208689,-75.979839,1636,-5,A,"Binghamton, NY",89,89,89,89,3.4157303370786516,15.51685393258427,6.0,51.0,"Sun, Oct 21, 2018","Mon, Oct 15, 2018"
3463,Bangor International,Bangor,United States,BGR,KBGR,44.807444,-68.828139,192,-5,A,"Bangor, ME",406,408,410,411,4.770935960591128,16.316176470588225,35.0,63.0,"Sat, Oct 13, 2018","Mon, Oct  8, 2018"
3811,Birmingham International,Birmingham,United States,BHM,KBHM,33.562942,-86.75355,644,-6,A,"Birmingham, AL",1654,1647,1669,1668,3.4099153567110037,14.484517304189431,23.0,89.0,"Sat, Oct 20, 2018","Mon, Oct  1, 2018"
4021,Billings Logan International Airport,Billings,United States,BIL,KBIL,45.80921,-108.537654,3652,-7,A,"Billings, MT",308,308,308,308,3.6623376623376624,12.896103896103893,17.0,51.0,"Mon, Oct 29, 2018","Thu, Oct 11, 2018"
4083,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,46.775842,-100.757931,1661,-6,A,"Bismarck/Mandan, ND",291,293,294,296,4.247422680412373,14.98976109215017,38.0,65.0,"Fri, Oct  5, 2018","Sun, Oct  7, 2018"
4287,Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.510722,-94.934722,1391,-6,A,"Bemidji, MN",62,62,62,62,4.161290322580644,15.64516129032257,6.0,58.0,"Fri, Oct  5, 2018","Fri, Oct  5, 2018"
6962,Branson LLC,Branson,United States,BKG,KBBG,36.531994,-93.200556,1302,-6,A,"Branson, MO",14,14,14,14,5.785714285714286,9.07142857142857,8.0,22.0,"Sat, Oct  6, 2018","Wed, Oct 10, 2018"
3777,Bellingham International,Bellingham,United States,BLI,KBLI,48.792694,-122.537528,170,-8,A,"Bellingham, WA",128,128,130,130,6.3203125,10.851562500000004,13.0,23.0,"Wed, Oct 17, 2018","Thu, Oct  4, 2018"
3790,Scott AFB Midamerica,Belleville,United States,BLV,KBLV,38.545178,-89.835183,459,-6,A,"Belleville, IL",64,64,65,65,5.593749999999999,11.625,7.0,21.0,"Mon, Oct 15, 2018","Mon, Oct 29, 2018"
4037,Central Illinois Regional,Bloomington,United States,BMI,KBMI,40.477111,-88.915917,871,-6,A,"Bloomington/Normal, IL",281,280,289,289,4.740213523131671,13.189285714285715,130.0,75.0,"Sun, Oct  7, 2018","Fri, Oct  5, 2018"
3690,Nashville International,Nashville,United States,BNA,KBNA,36.124472,-86.678194,599,-6,A,"Nashville, TN",6782,6784,6828,6829,6.497051017398989,13.968160377358492,69.0,108.0,"Sun, Oct 14, 2018","Mon, Oct  8, 2018"
3495,Boise Air Terminal,Boise,United States,BOI,KBOI,43.564361,-116.222861,2871,-7,A,"Boise, ID",1614,1614,1618,1618,3.8643122676579926,14.23358116480793,35.0,110.0,"Wed, Oct 10, 2018","Sat, Oct 20, 2018"
3448,General Edward Lawrence Logan International,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,"Boston, MA",12902,12921,13011,13018,7.815687490311582,20.85891184892811,99.0,157.0,"Mon, Oct 29, 2018","Mon, Oct 15, 2018"
3612,Southeast Texas Regional,Beaumont,United States,BPT,KBPT,29.950833,-94.020694,15,-6,A,"Beaumont/Port Arthur, TX",78,78,79,79,3.8461538461538463,16.15384615384616,9.0,93.0,"Fri, Oct 19, 2018","Mon, Oct 15, 2018"
5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.2588,-81.4665,26,-5,A,"Brunswick, GA",87,87,88,88,3.5862068965517233,17.666666666666668,6.0,51.0,"Thu, Oct 25, 2018","Mon, Oct  8, 2018"
6957,Brainerd Lakes Regional,Brainerd,United States,BRD,KBRD,46.398308,-94.138078,1226,-6,U,"Brainerd, MN",54,54,54,54,4.314814814814814,17.962962962962962,8.0,138.0,"Mon, Oct  8, 2018","Tue, Oct  9, 2018"
3738,Brownsville South Padre Island International,Brownsville,United States,BRO,KBRO,25.906833,-97.425861,22,-6,A,"Brownsville, TX",234,232,249,248,4.910256410256411,13.956896551724139,33.0,53.0,"Sun, Oct 28, 2018","Wed, Oct 31, 2018"
3571,Wiley Post Will Rogers Memorial,Barrow,United States,BRW,PABR,71.285446,-156.766003,44,-9,A,"Barrow, AK",61,62,62,62,4.098360655737705,8.24193548387097,13.0,30.0,"Thu, Oct 11, 2018","Sun, Oct 14, 2018"
4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,45.954806,-112.497472,5550,-7,A,"Butte, MT",58,58,58,58,3.1724137931034484,14.258620689655173,6.0,32.0,"Mon, Oct 15, 2018","Sun, Oct 14, 2018"
3846,Baton Rouge Metro-Ryan Field,Baton Rouge,United States,BTR,KBTR,30.533167,-91.149639,70,-6,A,"Baton Rouge, LA",650,647,652,652,4.36153846153846,14.486862442040186,22.0,71.0,"Mon, Oct  8, 2018","Fri, Oct 19, 2018"
3711,Burlington International,Burlington,United States,BTV,KBTV,44.471861,-73.153278,335,-5,A,"Burlington, VT",880,877,885,886,4.8829545454545435,17.59179019384268,31.0,112.0,"Sat, Oct 27, 2018","Mon, Oct  8, 2018"
3820,Buffalo Niagara International,Buffalo,United States,BUF,KBUF,42.940525,-78.732167,724,-5,A,"Buffalo, NY",2362,2363,2366,2368,4.251905165114313,12.866694879390604,49.0,70.0,"Tue, Oct  2, 2018","Sat, Oct 20, 2018"
3644,Bob Hope,Burbank,United States,BUR,KBUR,34.200667,-118.358667,778,-8,A,"Burbank, CA",2212,2216,2241,2242,2.717902350813741,13.228790613718411,52.0,68.0,"Sun, Oct 28, 2018","Fri, Oct 19, 2018"
3849,Baltimore Washington International,Baltimore,United States,BWI,KBWI,39.175361,-76.668333,146,-5,A,"Baltimore, MD",8803,8803,8827,8830,5.067022605929797,13.628876519368404,137.0,91.0,"Tue, Oct  2, 2018","Thu, Oct 11, 2018"
4020,Gallatin Field,Bozeman,United States,BZN,KBZN,45.777643,-111.160151,4500,-7,A,"Bozeman, MT",395,395,395,395,4.470886075949367,15.37721518987342,11.0,100.0,"Wed, Oct  3, 2018","Sat, Oct 13, 2018"
3561,Columbia Metropolitan,Colombia,United States,CAE,KCAE,33.938833,-81.119528,236,-5,A,"Columbia, SC",628,625,635,635,4.315286624203819,14.180799999999994,35.0,42.0,"Fri, Oct 12, 2018","Tue, Oct  9, 2018"
4112,Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.9160833,-81.4421944,1228,-5,A,"Akron, OH",675,675,681,681,6.152592592592592,15.090370370370366,43.0,106.0,"Wed, Oct 31, 2018","Tue, Oct 16, 2018"
3824,Cedar City Regional,Cedar City,United States,CDC,KCDC,37.700967,-113.098847,5622,-7,A,"Cedar City, UT",53,53,54,53,3.8679245283018866,17.679245283018865,10.0,50.0,"Tue, Oct  9, 2018","Fri, Oct 12, 2018"
3610,Merle K. Mudhole Smith,Cordova,United States,CDV,PACV,60.491778,-145.477556,48,-9,A,"Cordova, AK",61,62,62,62,3.6557377049180326,8.822580645161288,5.0,25.0,"Tue, Oct  2, 2018","Mon, Oct 29, 2018"
5728,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,KCGI,37.2253,-89.5708,342,-6,A,"Cape Girardeau, MO",54,54,54,54,4.759259259259261,22.166666666666668,14.0,46.0,"Fri, Oct 19, 2018","Tue, Oct 30, 2018"
3578,Lovell Field,Chattanooga,United States,CHA,KCHA,35.035278,-85.203808,683,-5,A,"Chattanooga, TN",715,718,720,721,5.472727272727276,16.88300835654596,34.0,90.0,"Mon, Oct 22, 2018","Mon, Oct  8, 2018"
4015,Charlottesville-Albemarle,Charlottesville VA,United States,CHO,KCHO,38.138639,-78.452861,639,-5,A,"Charlottesville, VA",476,473,478,478,4.420168067226891,16.13742071881607,31.0,92.0,"Fri, Oct 12, 2018","Mon, Oct 15, 2018"
3806,Charleston AFB International,Charleston,United States,CHS,KCHS,32.898647,-80.040528,45,-5,A,"Charleston, SC",2063,2060,2099,2099,6.524963645176934,14.373786407766987,49.0,92.0,"Wed, Oct 10, 2018","Mon, Oct  8, 2018"
4043,Cedar Rapids,Cedar Rapids,United States,CID,KCID,41.884694,-91.710806,869,-6,A,"Cedar Rapids/Iowa City, IA",815,815,826,827,6.406134969325156,14.065030674846623,64.0,79.0,"Mon, Oct 15, 2018","Tue, Oct  9, 2018"
5729,Chippewa County International Airport,Sault Ste. Marie,United States,CIU,KCIU,46.2508,-84.4724,800,-5,A,"Sault Ste. Marie, MI",57,57,58,58,4.29824561403509,17.508771929824565,7.0,46.0,"Thu, Oct 11, 2018","Sun, Oct 28, 2018"
5730,Harrison Marion Regional Airport,Clarksburg,United States,CKB,KCKB,39.2966,-80.2281,1217,-5,A,"Clarksburg/Fairmont, WV",66,66,66,66,4.0,15.136363636363635,9.0,37.0,"Mon, Oct 22, 2018","Sat, Oct 20, 2018"
3486,Cleveland Hopkins International,Cleveland,United States,CLE,KCLE,41.411689,-81.849794,791,-5,A,"Cleveland, OH",4110,4103,4134,4132,6.984428223844285,14.477211796246648,57.0,93.0,"Mon, Oct  8, 2018","Thu, Oct 18, 2018"
3715,Easterwood Field,College Station,United States,CLL,KCLL,30.588583,-96.363833,321,-6,A,"College Station/Bryan, TX",197,197,202,202,4.406091370558373,12.543147208121827,8.0,68.0,"Tue, Oct  9, 2018","Fri, Oct 19, 2018"
3876,Charlotte Douglas International,Charlotte,United States,CLT,KCLT,35.214,-80.943139,748,-5,A,"Charlotte, NC",19896,19940,20212,20213,12.290309609971812,19.62693079237715,70.0,103.0,"Thu, Oct 11, 2018","Wed, Oct 24, 2018"
3759,Port Columbus International,Columbus,United States,CMH,KCMH,39.997972,-82.891889,815,-5,A,"Columbus, OH",3976,3976,3995,3997,5.522132796780684,13.941901408450708,50.0,86.0,"Fri, Oct  5, 2018","Sat, Oct  6, 2018"
4049,Champaign,Champaign,United States,CMI,KCMI,40.03925,-88.278056,754,-6,A,"Champaign/Urbana, IL",204,204,204,204,4.916666666666663,12.132352941176471,29.0,56.0,"Fri, Oct 12, 2018","Fri, Oct  5, 2018"
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.1684,-88.4891,1095,-5,A,"Hancock/Houghton, MI",59,59,62,62,4.5423728813559325,17.559322033898304,7.0,38.0,"Sun, Oct 14, 2018","Sat, Oct 20, 2018"
7074,Canyonlands Field,Moab,United States,CNY,KCNY,38.755,-109.754722,4555,-7,A,"Moab, UT",52,52,52,52,4.1730769230769225,15.942307692307697,8.0,28.0,"Fri, Oct 12, 2018","Sun, Oct  7, 2018"
4344,Yellowstone Regional,Cody,United States,COD,KCOD,44.520194,-109.023806,5102,-7,A,"Cody, WY",61,61,62,62,4.360655737704918,19.360655737704924,9.0,60.0,"Fri, Oct 26, 2018","Sun, Oct  7, 2018"
3819,City Of Colorado Springs Municipal,Colorado Springs,United States,COS,KCOS,38.805805,-104.700778,6187,-7,A,"Colorado Springs, CO",840,840,848,849,7.314285714285715,21.65119047619047,41.0,92.0,"Tue, Oct  2, 2018","Tue, Oct  2, 2018"
3719,Columbia Regional,Columbia,United States,COU,KCOU,38.818094,-92.219631,889,-6,A,"Columbia, MO",204,202,206,206,4.205882352941179,15.772277227722785,27.0,61.0,"Mon, Oct 22, 2018","Fri, Oct  5, 2018"
3872,Natrona County International,Casper,United States,CPR,KCPR,42.908,-106.464417,5347,-7,A,"Casper, WY",67,67,67,67,3.5522388059701493,15.164179104477611,8.0,50.0,"Sat, Oct 20, 2018","Sun, Oct 14, 2018"
3744,Corpus Christi International,Corpus Christi,United States,CRP,KCRP,27.770361,-97.501222,44,-6,A,"Corpus Christi, TX",503,502,512,512,4.934393638170977,14.318725099601593,23.0,76.0,"Mon, Oct  8, 2018","Sat, Oct 13, 2018"
4285,Yeager,Charleston,United States,CRW,KCRW,38.373147,-81.593189,981,-5,A,"Charleston/Dunbar, WV",394,394,400,400,3.3883248730964475,12.98477157360406,26.0,67.0,"Mon, Oct 15, 2018","Mon, Oct 22, 2018"
4255,Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.5163333,-84.9388611,397,-5,A,"Columbus, GA",115,115,116,116,3.7739130434782613,16.660869565217403,37.0,52.0,"Fri, Oct 26, 2018","Wed, Oct 10, 2018"
3488,Cincinnati Northern Kentucky International,Cincinnati,United States,CVG,KCVG,39.048836,-84.667822,896,-5,A,"Cincinnati, OH",4317,4321,4338,4341,5.758165392633767,14.592224022217081,36.0,105.0,"Mon, Oct 22, 2018","Sun, Oct 28, 2018"
4045,Central Wisconsin,Wassau,United States,CWA,KCWA,44.772726,-89.646635,840,-6,A,"Mosinee, WI",224,223,226,226,3.59375,16.986547085201803,15.0,49.0,"Mon, Oct 15, 2018","Thu, Oct  4, 2018"
3950,Daytona Beach International,Daytona Beach,United States,DAB,KDAB,29.179917,-81.058056,34,-5,A,"Daytona Beach, FL",295,294,297,297,4.389830508474579,14.193877551020408,27.0,50.0,"Mon, Oct  1, 2018","Mon, Oct 15, 2018"
3502,Dallas Love Field,Dallas,United States,DAL,KDAL,32.847111,-96.851778,487,-6,A,"Dallas, TX",5973,5978,6061,6060,5.123388581952109,13.172131147540979,79.0,111.0,"Mon, Oct  8, 2018","Wed, Oct 31, 2018"
3627,James M. Cox Dayton International,Dayton,United States,DAY,KDAY,39.902375,-84.219375,1009,-5,A,"Dayton, OH",1195,1195,1204,1205,5.0502092050209155,13.86108786610878,20.0,137.0,"Fri, Oct 26, 2018","Fri, Oct  5, 2018"
4388,Dubuque Regional,Dubuque IA,United States,DBQ,KDBQ,42.402,-90.709472,1076,-6,A,"Dubuque, IA",88,88,88,88,4.784090909090907,14.840909090909095,9.0,52.0,"Thu, Oct  4, 2018","Tue, Oct  9, 2018"
3520,Ronald Reagan Washington National,Washington,United States,DCA,KDCA,38.852083,-77.037722,15,-5,A,"Washington, DC",11719,11723,11826,11827,6.771055550814921,19.299411413460657,102.0,164.0,"Thu, Oct 11, 2018","Thu, Oct 11, 2018"
3751,Denver International,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A,"Denver, CO",20531,20572,20614,20613,8.278895329014782,16.650301380517163,68.0,166.0,"Sun, Oct 14, 2018","Sun, Oct 14, 2018"
3670,Dallas Fort Worth International,Dallas-fort Worth,United States,DFW,KDFW,32.896828,-97.037997,607,-6,A,"Dallas/Fort Worth, TX",23000,23024,23540,23529,13.0193913043478,19.357670257123015,98.0,165.0,"Mon, Oct  8, 2018","Sat, Oct 13, 2018"
3739,Dothan Regional,Dothan,United States,DHN,KDHN,31.321339,-85.449628,401,-6,A,"Dothan, AL",113,113,116,116,3.2035398230088497,20.43362831858407,9.0,58.0,"Sun, Oct 14, 2018","Sat, Oct 27, 2018"
3598,Duluth International,Duluth,United States,DLH,KDLH,46.842091,-92.193649,1428,-6,A,"Duluth, MN",260,261,262,263,5.230769230769234,19.61302681992337,24.0,82.0,"Mon, Oct  1, 2018","Wed, Oct  3, 2018"
3713,Durango La Plata County,Durango,United States,DRO,KDRO,37.151516,-107.75377,6685,-7,A,"Durango, CO",286,286,291,291,4.426573426573428,15.524475524475518,22.0,108.0,"Thu, Oct 11, 2018","Sun, Oct 14, 2018"
3729,Des Moines International,Des Moines,United States,DSM,KDSM,41.533972,-93.663083,958,-6,A,"Des Moines, IA",1298,1298,1304,1303,5.6178736517719585,14.17103235747303,42.0,64.0,"Fri, Oct  5, 2018","Fri, Oct 12, 2018"
3645,Detroit Metro Wayne County,Detroit,United States,DTW,KDTW,42.212444,-83.353389,645,-5,A,"Detroit, MI",13378,13371,13397,13396,8.204963372701508,17.4707950041134,67.0,110.0,"Fri, Oct  5, 2018","Sat, Oct 27, 2018"
7063,Devils Lake Regional Airport,Devils Lake,United States,DVL,KDVL,48.114444,-98.908611,1445,-6,A,"Devils Lake, ND",50,50,53,53,5.3,20.8,13.0,45.0,"Sun, Oct  7, 2018","Thu, Oct 25, 2018"
6129,Kearney Municipal Airport,Kearney,United States,EAR,EAR,40.727,-99.0068,2131,-6,A,"Kearney, NE",54,54,54,54,3.8703703703703702,17.57407407407407,6.0,52.0,"Fri, Oct 19, 2018","Sun, Oct 14, 2018"
5735,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,KEAU,44.8658,-91.4843,913,-6,A,"Eau Claire, WI",61,61,62,62,3.360655737704918,14.62295081967213,9.0,31.0,"Wed, Oct  3, 2018","Sun, Oct 21, 2018"
7669,Northwest Florida Beaches International,Panama City,United States,ECP,KECP,30.3417,-85.7973,69,-6,A,"Panama City, FL",397,403,511,513,4.083123425692697,14.062034739454099,44.0,62.0,"Mon, Oct 15, 2018","Wed, Oct  3, 2018"
4250,Eagle County Regional,Vail,United States,EGE,KEGE,39.642556,-106.917694,6540,-7,A,"Eagle, CO",87,86,89,89,4.666666666666668,20.34883720930233,11.0,94.0,"Mon, Oct 15, 2018","Thu, Oct 11, 2018"
5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.8249,-115.792,5140,-8,A,"Elko, NV",58,58,58,58,4.103448275862069,13.758620689655173,6.0,27.0,"Fri, Oct 19, 2018","Tue, Oct 16, 2018"
3946,Elmira Corning Regional,Elmira,United States,ELM,KELM,42.159889,-76.891611,954,-5,A,"Elmira/Corning, NY",21,21,21,21,5.428571428571429,10.666666666666666,11.0,16.0,"Wed, Oct 24, 2018","Sat, Oct 27, 2018"
3559,El Paso International,El Paso,United States,ELP,KELP,31.80725,-106.377583,3958,-7,A,"El Paso, TX",1475,1472,1485,1485,3.913220338983051,13.77241847826087,21.0,83.0,"Sat, Oct 27, 2018","Tue, Oct  2, 2018"
4276,Erie International-Tom Ridge Field,Erie,United States,ERI,KERI,42.082022,-80.176217,733,-5,A,"Erie, PA",89,89,89,89,3.235955056179775,17.359550561797757,20.0,51.0,"Sun, Oct  7, 2018","Wed, Oct 17, 2018"
6800,Delta County Airport,Escanaba,United States,ESC,KESC,45.722778,-87.093611,609,-5,A,"Escanaba, MI",53,53,54,54,3.943396226415094,14.773584905660382,7.0,43.0,"Fri, Oct 12, 2018","Mon, Oct  1, 2018"
4099,Mahlon Sweet Field,Eugene,United States,EUG,KEUG,44.124583,-123.211972,374,-8,A,"Eugene, OR",334,335,334,335,4.667664670658686,13.671641791044776,18.0,66.0,"Mon, Oct  1, 2018","Wed, Oct 24, 2018"
4018,Evansville Regional,Evansville,United States,EVV,KEVV,38.036997,-87.532364,418,-6,A,"Evansville, IN",386,388,390,390,4.2616580310880785,16.23453608247423,20.0,119.0,"Mon, Oct 22, 2018","Sat, Oct 20, 2018"
3730,Craven County Regional,New Bern,United States,EWN,KEWN,35.072972,-77.042944,18,-5,A,"New Bern/Morehead/Beaufort, NC",208,209,212,212,3.2259615384615383,13.4688995215311,11.0,40.0,"Fri, Oct 26, 2018","Sat, Oct  6, 2018"
3494,Newark Liberty International,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,"Newark, NJ",12350,12349,12433,12424,9.159028340080958,22.73657786055548,83.0,149.0,"Wed, Oct  3, 2018","Tue, Oct  2, 2018"
3875,Key West International,Key West,United States,EYW,KEYW,24.556111,-81.759556,3,-5,A,"Key West, FL",323,323,324,324,4.0092879256965945,11.681114551083592,19.0,72.0,"Wed, Oct 31, 2018","Mon, Oct 15, 2018"
3832,Fairbanks International,Fairbanks,United States,FAI,PAFA,64.815114,-147.856267,434,-9,A,"Fairbanks, AK",379,379,386,386,3.5804749340369404,13.361477572559366,15.0,107.0,"Thu, Oct 25, 2018","Tue, Oct 23, 2018"
4292,Hector International Airport,Fargo,United States,FAR,KFAR,46.92065,-96.8157639,902,-6,A,"Fargo, ND",478,479,481,483,5.228033472803348,16.972860125260947,41.0,77.0,"Wed, Oct 10, 2018","Tue, Oct  9, 2018"
3687,Fresno Yosemite International,Fresno,United States,FAT,KFAT,36.776194,-119.71814,336,-8,A,"Fresno, CA",1039,1037,1044,1044,5.333012512030804,15.054001928640309,47.0,59.0,"Thu, Oct  4, 2018","Mon, Oct  8, 2018"
