airport_id,name,city,country,iata_faa,iaco,latitude,longitude,altitude,zone,dst,city_state,avg_able_landings,avg_able_takeoffs,total_landings,total_takeoffs,avg_taxi_in,avg_taxi_out,longest_taxi_in,longest_taxi_out,lng_tx_in_date,lng_tx_out_date
4355,Lehigh Valley International,Allentown,United States,ABE,KABE,40.652083,-75.440806,393,-5,A,"Allentown/Bethlehem/Easton, PA",576,578,601,601,3.9288194444444478,7.439446366782007,19.0,38.0,"Sun, Jul  7, 1996","Fri, Jul 19, 1996"
4019,Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.0402222,-106.6091944,5355,-7,A,"Albuquerque, NM",3193,3196,3225,3224,4.418728468524889,11.00938673341679,43.0,109.0,"Wed, Jul 10, 1996","Thu, Jul 25, 1996"
3517,Nantucket Memorial,Nantucket,United States,ACK,KACK,41.253053,-70.060181,48,-5,A,"Nantucket, MA",7,7,8,8,3.7142857142857144,8.571428571428571,5.0,17.0,"Wed, Jul  3, 1996","Mon, Jul  1, 1996"
3531,Kodiak,Kodiak,United States,ADQ,PADQ,57.749967,-152.493856,78,-9,A,"Kodiak, AK",56,56,62,62,2.250000000000001,7.571428571428571,6.0,28.0,"Sat, Jul 13, 1996","Mon, Jul 22, 1996"
3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.369944,-81.9645,144,-5,A,"Augusta, GA",179,178,183,183,3.9999999999999996,9.202247191011235,13.0,69.0,"Sun, Jul  7, 1996","Tue, Jul 16, 1996"
3794,King Salmon,King Salmon,United States,AKN,PAKN,58.676778,-156.649278,68,-9,A,"King Salmon, AK",102,102,105,105,3.411764705882353,8.696078431372548,10.0,22.0,"Wed, Jul 17, 1996","Fri, Jul 19, 1996"
3864,Albany International,Albany,United States,ALB,KALB,42.748267,-73.801692,285,-5,A,"Albany, NY",921,919,937,937,3.916395222584148,9.425462459194781,15.0,52.0,"Fri, Jul  5, 1996","Tue, Jul 30, 1996"
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.5571,-92.4003,873,-6,A,"Waterloo, IA",49,51,55,55,3.163265306122449,5.9411764705882355,8.0,15.0,"Tue, Jul 30, 1996","Wed, Jul 17, 1996"
3840,Rick Husband Amarillo International,Amarillo,United States,AMA,KAMA,35.219369,-101.705931,3607,-6,A,"Amarillo, TX",416,415,418,418,3.716346153846154,7.132530120481928,10.0,36.0,"Thu, Jul 25, 1996","Wed, Jul 31, 1996"
3774,Ted Stevens Anchorage International,Anchorage,United States,ANC,PANC,61.174361,-149.996361,152,-9,A,"Anchorage, AK",2340,2347,2400,2401,3.935042735042735,11.760119301235614,60.0,42.0,"Sat, Jul 13, 1996","Sat, Jul 27, 1996"
