airport_id,name,city,country,iata_faa,iaco,latitude,longitude,altitude,zone,dst,city_state,avg_able_landings,avg_able_takeoffs,total_landings,total_takeoffs,avg_taxi_in,avg_taxi_out,longest_taxi_in,longest_taxi_out,lng_tx_in_date,lng_tx_out_date
4355,Lehigh Valley International,Allentown,United States,ABE,KABE,40.652083,-75.440806,393,-5,A,"Allentown/Bethlehem/Easton, PA",413,417,472,473,4.464891041162228,13.256594724220628,14.0,76.0,"Tue, Dec 19, 2000","Thu, Dec 14, 2000"
4019,Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.0402222,-106.6091944,5355,-7,A,"Albuquerque, NM",2924,2927,2997,2991,4.3871409028727735,9.891697984284255,19.0,53.0,"Sat, Dec 23, 2000","Tue, Dec 26, 2000"
3531,Kodiak,Kodiak,United States,ADQ,PADQ,57.749967,-152.493856,78,-9,A,"Kodiak, AK",51,51,61,61,3.0392156862745097,6.764705882352941,6.0,15.0,"Thu, Dec 14, 2000","Fri, Dec  1, 2000"
3864,Albany International,Albany,United States,ALB,KALB,42.748267,-73.801692,285,-5,A,"Albany, NY",1145,1139,1221,1219,3.862882096069869,12.956979806848105,15.0,101.0,"Thu, Dec 14, 2000","Thu, Dec 14, 2000"
3840,Rick Husband Amarillo International,Amarillo,United States,AMA,KAMA,35.219369,-101.705931,3607,-6,A,"Amarillo, TX",359,360,391,392,3.651810584958217,8.027777777777777,18.0,52.0,"Wed, Dec 27, 2000","Sun, Dec 31, 2000"
3774,Ted Stevens Anchorage International,Anchorage,United States,ANC,PANC,61.174361,-149.996361,152,-9,A,"Anchorage, AK",1433,1438,1483,1481,4.651081646894624,12.157858136300428,35.0,51.0,"Wed, Dec  6, 2000","Mon, Dec 18, 2000"
3682,Hartsfield Jackson Atlanta International,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A,"Atlanta, GA",19788,19886,21875,21863,9.787901758641604,19.89490093533131,78.0,192.0,"Sun, Dec 17, 2000","Thu, Dec 21, 2000"
3673,Austin Bergstrom International,Austin,United States,AUS,KAUS,30.194528,-97.669889,542,-6,A,"Austin, TX",3511,3523,3681,3689,4.516661919680979,11.555208629009375,33.0,118.0,"Fri, Dec 15, 2000","Fri, Dec 15, 2000"
4007,Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.436194,-82.541806,2165,-5,A,"Asheville, NC",118,116,124,124,3.2796610169491527,13.086206896551724,7.0,70.0,"Sun, Dec 10, 2000","Sat, Dec 16, 2000"
4286,Wilkes Barre Scranton International,Scranton,United States,AVP,KAVP,41.338478,-75.723403,962,-5,A,"Scranton/Wilkes-Barre, PA",115,120,124,124,3.582608695652174,9.349999999999996,7.0,27.0,"Mon, Dec  4, 2000","Tue, Dec 19, 2000"
4039,Kalamazoo,Kalamazoo,United States,AZO,KAZO,42.234875,-85.552058,874,-5,A,"Kalamazoo, MI",101,101,109,109,4.861386138613864,14.98019801980198,11.0,133.0,"Tue, Dec 19, 2000","Sun, Dec 17, 2000"
3825,Bradley International,Windsor Locks,United States,BDL,KBDL,41.938889,-72.683222,173,-5,A,"Hartford, CT",2801,2803,3024,3026,5.282042127811496,15.441312879058152,56.0,154.0,"Thu, Dec 21, 2000","Sun, Dec 17, 2000"
3599,Bethel,Bethel,United States,BET,PABE,60.779778,-161.838,121,-9,A,"Bethel, AK",85,85,86,86,3.458823529411765,8.24705882352941,8.0,25.0,"Thu, Dec 14, 2000","Sun, Dec 31, 2000"
4129,Greater Binghamton-Edwin A. Link Field,Binghamton,United States,BGM,KBGM,42.208689,-75.979839,1636,-5,A,"Binghamton, NY",61,61,62,62,4.770491803278689,13.704918032786885,10.0,34.0,"Sat, Dec 30, 2000","Fri, Dec  8, 2000"
3811,Birmingham International,Birmingham,United States,BHM,KBHM,33.562942,-86.75355,644,-6,A,"Birmingham, AL",1597,1599,1664,1666,3.3418910457107076,10.251407129455897,44.0,91.0,"Sat, Dec 16, 2000","Sun, Dec 17, 2000"
4021,Billings Logan International Airport,Billings,United States,BIL,KBIL,45.80921,-108.537654,3652,-7,A,"Billings, MT",278,276,293,291,3.8884892086330933,12.297101449275363,14.0,45.0,"Fri, Dec 29, 2000","Sat, Dec 23, 2000"
4083,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,46.775842,-100.757931,1661,-6,A,"Bismarck/Mandan, ND",112,111,118,118,3.5892857142857144,9.522522522522523,6.0,30.0,"Sun, Dec 24, 2000","Thu, Dec 28, 2000"
3690,Nashville International,Nashville,United States,BNA,KBNA,36.124472,-86.678194,599,-6,A,"Nashville, TN",4666,4665,4844,4839,5.219245606515224,12.114040728831712,57.0,120.0,"Tue, Dec 19, 2000","Tue, Dec 19, 2000"
3495,Boise Air Terminal,Boise,United States,BOI,KBOI,43.564361,-116.222861,2871,-7,A,"Boise, ID",1058,1057,1093,1092,3.517013232514178,10.324503311258285,29.0,48.0,"Fri, Dec 22, 2000","Fri, Dec 22, 2000"
3448,General Edward Lawrence Logan International,Boston,United States,BOS,KBOS,42.364347,-71.005181,19,-5,A,"Boston, MA",8566,8559,9608,9607,8.034555218304973,20.596214511040984,120.0,260.0,"Wed, Dec 13, 2000","Thu, Dec 14, 2000"
3738,Brownsville South Padre Island International,Brownsville,United States,BRO,KBRO,25.906833,-97.425861,22,-6,A,"Brownsville, TX",20,21,21,22,4.15,11.714285714285714,6.0,29.0,"Sun, Dec 17, 2000","Sat, Dec 16, 2000"
3571,Wiley Post Will Rogers Memorial,Barrow,United States,BRW,PABR,71.285446,-156.766003,44,-9,A,"Barrow, AK",66,67,72,72,3.1818181818181817,7.059701492537314,6.0,16.0,"Wed, Dec 13, 2000","Mon, Dec 18, 2000"
3846,Baton Rouge Metro-Ryan Field,Baton Rouge,United States,BTR,KBTR,30.533167,-91.149639,70,-6,A,"Baton Rouge, LA",327,325,353,353,5.241590214067281,12.181538461538459,28.0,75.0,"Sat, Dec 16, 2000","Thu, Dec 21, 2000"
3711,Burlington International,Burlington,United States,BTV,KBTV,44.471861,-73.153278,335,-5,A,"Burlington, VT",205,206,217,217,4.253658536585369,15.495145631067956,28.0,87.0,"Fri, Dec 22, 2000","Thu, Dec 14, 2000"
3820,Buffalo Niagara International,Buffalo,United States,BUF,KBUF,42.940525,-78.732167,724,-5,A,"Buffalo, NY",1563,1580,1701,1721,4.3237364043506155,15.223417721518988,103.0,187.0,"Mon, Dec 18, 2000","Thu, Dec 14, 2000"
3644,Bob Hope,Burbank,United States,BUR,KBUR,34.200667,-118.358667,778,-8,A,"Burbank, CA",2256,2261,2317,2319,2.250000000000004,9.675807164971276,14.0,43.0,"Thu, Dec 21, 2000","Sat, Dec  2, 2000"
3849,Baltimore Washington International,Baltimore,United States,BWI,KBWI,39.175361,-76.668333,146,-5,A,"Baltimore, MD",7966,7986,8246,8246,4.683404468993233,11.377160030052607,188.0,97.0,"Sat, Dec 23, 2000","Sun, Dec 17, 2000"
4020,Gallatin Field,Bozeman,United States,BZN,KBZN,45.777643,-111.160151,4500,-7,A,"Bozeman, MT",148,149,155,155,4.702702702702704,12.348993288590599,10.0,58.0,"Sat, Dec 30, 2000","Fri, Dec  8, 2000"
3561,Columbia Metropolitan,Colombia,United States,CAE,KCAE,33.938833,-81.119528,236,-5,A,"Columbia, SC",324,324,356,356,4.617283950617282,12.839506172839508,10.0,51.0,"Mon, Dec 18, 2000","Tue, Dec 26, 2000"
4112,Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.9160833,-81.4421944,1228,-5,A,"Akron, OH",90,90,93,93,4.500000000000001,11.544444444444444,8.0,23.0,"Tue, Dec  5, 2000","Tue, Dec 12, 2000"
3610,Merle K. Mudhole Smith,Cordova,United States,CDV,PACV,60.491778,-145.477556,48,-9,A,"Cordova, AK",56,57,60,60,3.267857142857143,6.684210526315789,6.0,11.0,"Wed, Dec 20, 2000","Sat, Dec 23, 2000"
3578,Lovell Field,Chattanooga,United States,CHA,KCHA,35.035278,-85.203808,683,-5,A,"Chattanooga, TN",87,88,93,93,4.034482758620688,9.443181818181817,29.0,24.0,"Sat, Dec 16, 2000","Sun, Dec 17, 2000"
3806,Charleston AFB International,Charleston,United States,CHS,KCHS,32.898647,-80.040528,45,-5,A,"Charleston, SC",545,549,589,593,6.308256880733946,11.29872495446266,21.0,31.0,"Thu, Dec 28, 2000","Thu, Dec 28, 2000"
4043,Cedar Rapids,Cedar Rapids,United States,CID,KCID,41.884694,-91.710806,869,-6,A,"Cedar Rapids/Iowa City, IA",351,352,394,396,4.569800569800571,12.678977272727273,25.0,93.0,"Mon, Dec 25, 2000","Mon, Dec 11, 2000"
3486,Cleveland Hopkins International,Cleveland,United States,CLE,KCLE,41.411689,-81.849794,791,-5,A,"Cleveland, OH",4264,4269,4440,4430,5.3083958724202605,18.102131646755694,41.0,146.0,"Sun, Dec 17, 2000","Fri, Dec 22, 2000"
3876,Charlotte Douglas International,Charlotte,United States,CLT,KCLT,35.214,-80.943139,748,-5,A,"Charlotte, NC",10688,10734,11221,11220,6.135572604790407,16.518911868828003,92.0,177.0,"Thu, Dec 21, 2000","Fri, Dec 15, 2000"
3759,Port Columbus International,Columbus,United States,CMH,KCMH,39.997972,-82.891889,815,-5,A,"Columbus, OH",2694,2694,2868,2867,4.7368225686711085,14.630660727542688,56.0,140.0,"Tue, Dec 26, 2000","Sun, Dec 17, 2000"
3819,City Of Colorado Springs Municipal,Colorado Springs,United States,COS,KCOS,38.805805,-104.700778,6187,-7,A,"Colorado Springs, CO",951,947,1029,1028,6.665615141955836,16.003167898627243,29.0,107.0,"Mon, Dec 18, 2000","Thu, Dec 21, 2000"
3744,Corpus Christi International,Corpus Christi,United States,CRP,KCRP,27.770361,-97.501222,44,-6,A,"Corpus Christi, TX",241,242,248,249,3.045643153526971,6.822314049586777,8.0,18.0,"Tue, Dec  5, 2000","Sun, Dec 31, 2000"
4285,Yeager,Charleston,United States,CRW,KCRW,38.373147,-81.593189,981,-5,A,"Charleston/Dunbar, WV",93,93,93,93,3.7311827956989245,8.086021505376342,9.0,16.0,"Fri, Dec 15, 2000","Sat, Dec  2, 2000"
3488,Cincinnati Northern Kentucky International,Cincinnati,United States,CVG,KCVG,39.048836,-84.667822,896,-5,A,"Cincinnati, OH",5232,5242,5789,5783,7.028860856269113,20.77794734834038,41.0,134.0,"Fri, Dec 22, 2000","Wed, Dec 13, 2000"
3950,Daytona Beach International,Daytona Beach,United States,DAB,KDAB,29.179917,-81.058056,34,-5,A,"Daytona Beach, FL",170,172,184,184,3.8411764705882354,11.90116279069768,7.0,35.0,"Fri, Dec 29, 2000","Fri, Dec 15, 2000"
3502,Dallas Love Field,Dallas,United States,DAL,KDAL,32.847111,-96.851778,487,-6,A,"Dallas, TX",3899,3926,4149,4148,3.2580148756091307,8.494396332144666,75.0,100.0,"Fri, Dec 15, 2000","Sun, Dec 31, 2000"
3627,James M. Cox Dayton International,Dayton,United States,DAY,KDAY,39.902375,-84.219375,1009,-5,A,"Dayton, OH",821,818,881,881,5.488428745432394,17.19193154034229,31.0,105.0,"Wed, Dec 13, 2000","Wed, Dec 13, 2000"
3520,Ronald Reagan Washington National,Washington,United States,DCA,KDCA,38.852083,-77.037722,15,-5,A,"Washington, DC",6957,6975,7548,7559,4.866177950265914,15.803154121863816,55.0,116.0,"Fri, Dec 15, 2000","Fri, Dec 22, 2000"
3751,Denver International,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A,"Denver, CO",11135,11165,11588,11585,7.851818590031435,15.858038513210882,63.0,173.0,"Wed, Dec 20, 2000","Fri, Dec  1, 2000"
3670,Dallas Fort Worth International,Dallas-fort Worth,United States,DFW,KDFW,32.896828,-97.037997,607,-6,A,"Dallas/Fort Worth, TX",18579,18632,20664,20654,11.077668335217165,22.69670459424647,117.0,423.0,"Sun, Dec 31, 2000","Tue, Dec 12, 2000"
3598,Duluth International,Duluth,United States,DLH,KDLH,46.842091,-92.193649,1428,-6,A,"Duluth, MN",81,82,86,86,4.80246913580247,13.597560975609756,9.0,53.0,"Sat, Dec  9, 2000","Mon, Dec 25, 2000"
3713,Durango La Plata County,Durango,United States,DRO,KDRO,37.151516,-107.75377,6685,-7,A,"Durango, CO",17,17,17,17,3.411764705882353,13.705882352941176,7.0,27.0,"Sat, Dec 30, 2000","Fri, Dec 29, 2000"
3729,Des Moines International,Des Moines,United States,DSM,KDSM,41.533972,-93.663083,958,-6,A,"Des Moines, IA",504,499,543,544,5.587301587301587,12.825651302605209,28.0,59.0,"Thu, Dec 21, 2000","Mon, Dec 18, 2000"
3645,Detroit Metro Wayne County,Detroit,United States,DTW,KDTW,42.212444,-83.353389,645,-5,A,"Detroit, MI",11492,11563,12453,12456,11.408806126000675,26.270085617919225,116.0,236.0,"Fri, Dec 29, 2000","Mon, Dec 11, 2000"
3860,Unalaska,Unalaska,United States,DUT,PADU,53.900139,-166.5435,22,-9,A,"Unalaska, AK",25,25,30,30,2.64,5.92,9.0,12.0,"Mon, Dec 11, 2000","Wed, Dec 20, 2000"
4250,Eagle County Regional,Vail,United States,EGE,KEGE,39.642556,-106.917694,6540,-7,A,"Eagle, CO",158,157,167,165,5.0253164556962036,20.26751592356688,9.0,77.0,"Wed, Dec 27, 2000","Sun, Dec 17, 2000"
3946,Elmira Corning Regional,Elmira,United States,ELM,KELM,42.159889,-76.891611,954,-5,A,"Elmira/Corning, NY",113,113,117,117,3.7964601769911503,9.938053097345133,7.0,42.0,"Sat, Dec 30, 2000","Fri, Dec  8, 2000"
3559,El Paso International,El Paso,United States,ELP,KELP,31.80725,-106.377583,3958,-7,A,"El Paso, TX",1848,1851,1898,1901,3.114718614718616,9.074014046461366,39.0,72.0,"Mon, Dec 25, 2000","Tue, Dec 19, 2000"
4276,Erie International-Tom Ridge Field,Erie,United States,ERI,KERI,42.082022,-80.176217,733,-5,A,"Erie, PA",111,112,124,124,3.90990990990991,12.276785714285717,10.0,45.0,"Thu, Dec  7, 2000","Tue, Dec 19, 2000"
4099,Mahlon Sweet Field,Eugene,United States,EUG,KEUG,44.124583,-123.211972,374,-8,A,"Eugene, OR",172,175,182,183,2.5988372093023258,9.765714285714285,5.0,37.0,"Sun, Dec 10, 2000","Wed, Dec 20, 2000"
3494,Newark Liberty International,Newark,United States,EWR,KEWR,40.6925,-74.168667,18,-5,A,"Newark, NJ",9536,9553,10398,10405,9.269400167785282,26.70836386475455,144.0,223.0,"Sun, Dec 31, 2000","Sat, Dec 30, 2000"
3832,Fairbanks International,Fairbanks,United States,FAI,PAFA,64.815114,-147.856267,434,-9,A,"Fairbanks, AK",393,393,405,405,3.4045801526717567,10.687022900763353,11.0,34.0,"Mon, Dec 25, 2000","Sun, Dec 31, 2000"
4292,Hector International Airport,Fargo,United States,FAR,KFAR,46.92065,-96.8157639,902,-6,A,"Fargo, ND",172,171,180,180,4.790697674418604,12.713450292397667,12.0,92.0,"Sat, Dec  2, 2000","Thu, Dec 28, 2000"
3687,Fresno Yosemite International,Fresno,United States,FAT,KFAT,36.776194,-119.71814,336,-8,A,"Fresno, CA",26,26,31,31,5.769230769230769,17.846153846153847,10.0,44.0,"Wed, Dec 27, 2000","Thu, Dec 28, 2000"
5738,Fayetteville Regional-Grannis Field,Fayetteville,United States,FAY,KFAY,34.9912,-78.8803,189,-5,A,"Fayetteville, NC",86,87,93,93,3.9651162790697674,9.057471264367814,7.0,22.0,"Sat, Dec 23, 2000","Sat, Dec 30, 2000"
4127,Glacier Park International,Kalispell,United States,FCA,KFCA,48.310472,-114.256,2977,-7,A,"Kalispell, MT",122,122,124,123,4.83606557377049,13.614754098360656,14.0,35.0,"Tue, Dec 12, 2000","Thu, Dec 14, 2000"
3533,Fort Lauderdale Hollywood International,Fort Lauderdale,United States,FLL,KFLL,26.072583,-80.15275,9,-5,A,"Fort Lauderdale, FL",4566,4573,4747,4744,4.993648707840556,14.966980100590419,56.0,99.0,"Wed, Dec 20, 2000","Sat, Dec 30, 2000"
4089,Bishop International,Flint,United States,FNT,KFNT,42.965424,-83.743629,782,-5,A,"Flint, MI",109,110,122,123,4.733944954128439,20.563636363636366,12.0,49.0,"Sat, Dec 30, 2000","Fri, Dec 29, 2000"
4009,Sioux Falls,Sioux Falls,United States,FSD,KFSD,43.582014,-96.741914,1429,-6,A,"Sioux Falls, SD",260,260,273,273,5.273076923076921,14.988461538461536,16.0,92.0,"Sun, Dec 17, 2000","Mon, Dec 18, 2000"
4041,Fort Wayne,Fort Wayne,United States,FWA,KFWA,40.978472,-85.195139,815,-5,A,"Fort Wayne, IN",51,51,58,59,4.980392156862746,14.117647058823529,21.0,41.0,"Mon, Dec 18, 2000","Thu, Dec 14, 2000"
3467,Spokane International,Spokane,United States,GEG,KGEG,47.619861,-117.533833,2376,-8,A,"Spokane, WA",1084,1090,1110,1109,4.186346863468638,13.237614678899083,33.0,75.0,"Sat, Dec 16, 2000","Thu, Dec 14, 2000"
3442,Grand Forks International,Grand Forks,United States,GFK,KGFK,47.949256,-97.176111,845,-6,A,"Grand Forks, ND",74,74,76,76,3.689189189189189,10.000000000000002,7.0,47.0,"Sun, Dec 17, 2000","Wed, Dec 13, 2000"
4038,Gulfport-Biloxi,Gulfport,United States,GPT,KGPT,30.407278,-89.070111,28,-6,A,"Gulfport/Biloxi, MS",80,81,89,89,4.137500000000001,9.123456790123457,7.0,47.0,"Wed, Dec 20, 2000","Fri, Dec 15, 2000"
3653,Austin Straubel International,Green Bay,United States,GRB,KGRB,44.485072,-88.129589,695,-6,A,"Green Bay, WI",242,244,252,253,4.111570247933878,16.934426229508198,15.0,70.0,"Sun, Dec 24, 2000","Sat, Dec 16, 2000"
3685,Gerald R. Ford International,Grand Rapids,United States,GRR,KGRR,42.880833,-85.522806,794,-5,A,"Grand Rapids, MI",555,557,590,591,4.807207207207208,15.829443447037702,49.0,82.0,"Thu, Dec 14, 2000","Sat, Dec 23, 2000"
4008,Piedmont Triad,Greensboro,United States,GSO,KGSO,36.09775,-79.937306,925,-5,A,"Greensboro/High Point, NC",1186,1184,1261,1258,4.526981450252956,14.07010135135135,41.0,77.0,"Thu, Dec 28, 2000","Thu, Dec 14, 2000"
4034,Greenville-Spartanburg International,Greenville,United States,GSP,KGSP,34.895556,-82.218889,964,-5,A,"Greer, SC",463,468,525,526,4.043196544276458,13.358974358974356,16.0,71.0,"Sat, Dec  9, 2000","Wed, Dec 13, 2000"
3880,Great Falls International,Great Falls,United States,GTF,KGTF,47.482,-111.370689,3677,-7,A,"Great Falls, MT",182,180,187,187,4.071428571428572,11.200000000000001,8.0,40.0,"Fri, Dec  8, 2000","Sat, Dec  9, 2000"
7051,Gunnison - Crested Butte,Gunnison,United States,GUC,KGUC,38.533889,-106.933056,7678,-7,A,"Gunnison, CO",34,34,34,34,3.6470588235294117,14.647058823529411,10.0,70.0,"Fri, Dec 15, 2000","Fri, Dec 15, 2000"
4339,Yampa Valley,Hayden,United States,HDN,KHDN,40.481181,-107.21766,6602,-7,A,"Hayden, CO",75,76,80,80,3.986666666666667,15.131578947368421,15.0,52.0,"Sat, Dec 30, 2000","Thu, Dec 28, 2000"
3504,Helena Regional,Helena,United States,HLN,KHLN,46.606806,-111.98275,3877,-7,A,"Helena, MT",58,58,61,61,2.8275862068965516,10.55172413793104,4.0,29.0,"Sat, Dec  9, 2000","Sat, Dec  9, 2000"
3728,Honolulu International,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,"Honolulu, HI",3437,3445,3513,3513,4.249054407913874,11.880116110304785,21.0,55.0,"Sat, Dec 30, 2000","Sun, Dec 17, 2000"
3566,William P. Hobby,Houston,United States,HOU,KHOU,29.645419,-95.278889,46,-6,A,"Houston, TX",4482,4509,4708,4703,4.049977688531909,8.24151696606789,45.0,66.0,"Sun, Dec 31, 2000","Tue, Dec 26, 2000"
3589,Westchester County,White Plains,United States,HPN,KHPN,41.066959,-73.707575,439,-5,A,"White Plains, NY",331,332,415,416,6.226586102719034,16.780120481927707,110.0,117.0,"Sun, Dec 31, 2000","Wed, Dec 20, 2000"
3560,Valley International,Harlingen,United States,HRL,KHRL,26.2285,-97.654389,36,-6,A,"Harlingen/San Benito, TX",337,338,347,347,2.3175074183976263,5.372781065088754,10.0,15.0,"Sat, Dec 23, 2000","Sun, Dec 17, 2000"
